site,review,month,day,year,rate,sentiment,,,
booking,1) Super comfortable bed 2) Clean and spacious room 3) Clean and spacious bathroom 4) Clean and accessible swimming pool 5) Very delicious food! (standard breakfast fare- but so yummy!  and excellent in-room dining selections- we ordered from room service on both nights!),Jun,27,2017,44,pos,,,
booking,Room outdated  staff passing through the hallway made loud squeaking noise that startled me at 5 am   talking loudly not taking in consideration that guests are sleeping.,Jun,27,2017,89,neg,,,
booking,Comfortable,Jun,27,2017,33,pos,,,
booking,None,Jun,27,2017,82,neg,,,
booking,The staffs are very friendly and accomodating!thumbs up !,Jun,27,2017,44,pos,,,
booking,the bed sheets  linens needs to be replaced,Jun,28,2017,65,neg,,,
booking,food and view,Jun,28,2017,67,pos,,,
booking,A very busy lobby on the lake wing,Jun,28,2017,98,neg,,,
booking,The surprise greeting cake for my daughter upon our check in.,Jun,28,2017,67,pos,,,
booking,Internet is slow once inside the room,Jun,29,2017,98,neg,,,
booking,The breakfast included in the package is great!,Jun,29,2017,88,pos,,,
booking,room are old and not so clean  bed sheet is too old.,Jun,29,2017,100,neg,,,
booking,Excellent food. Very spacious room. The staff are very courteous.,Jun,29,2017,81,pos,,,
booking,We had to wait to be seated for breakfast. They had difficulty in accomodating all guests during breakfast.,Jun,30,2017,89,neg,,,
booking,We liked the service.,Jun,30,2017,78,pos,,,
booking,Lack of public transportation.,Jul,01,2017,89,neg,,,
booking,Great view and staff,Jul,01,2017,67,pos,,,
booking,None! Everything was awesome!like seriously awesome. Far exceeded my expections!,Jul,01,2017,98,neg,,,
booking,Breakfast and scenery,Jul,01,2017,75,pos,,,
booking,The kingsize bed in our room was soggy and squeeky  i.e. uncomfortable. Apparently  over used and needs to be replaced.,Jul,02,2017,88,neg,,,
booking,Breath taking view of the lake. The breakfast buffet selection.,Jul,02,2017,80,pos,,,
booking,Paint and water stains on balcony ceiling,Jul,02,2017,87,neg,,,
booking,Staff Hospitality,Jul,02,2017,86,pos,,,
booking,Evening menu not much choice didn't find out about 2 NFL resteraunt till day we left not much information about facilities,Jul,03,2017,91,neg,,,
booking,the view,Jul,03,2017,81,pos,,,
booking,price,Jul,03,2017,92,neg,,,
booking,Good food and great scenery,Jul,03,2017,78,pos,,,
booking,1. Food was basic yet expensive 2. We were thrown in 2 lousy locations in the mountain wing despite advance bookings. 3. Someone tried to open our door while we were inside. 4. Room was available past 3pm  no refund or explanation given 5. Wifi wasnt working inside  they had to fix it on site 6. Massage service was a fail. We booked for 2 yet they only sent 1 therapist.  Overall  fair but lousy service. I wont recommend this place. Also there were a lot of customers unhappy with their service and 1 old lady made a scene last sunday due to her room not being available and she was already late for the event. No value for money!,Jul,03,2017,93,neg,,,
booking,Excellent view of the lake  convenient to sky ranch  delicious and wide choices on breakfast buffet. Staffs are friend and goes above and beyond.,Jul,03,2017,68,pos,,,
booking,Id Love the relaxing view of taal lake..walking distance to skyranch.staff are helpful and accomodating.,Jul,04,2017,94,pos,,,
booking,Costly amount of food ,Jul,04,2017,55,neg,,,
booking,Overall service is excellent.,Jul,04,2017,95,pos,,,
booking,The buffet breakfast,Jul,05,2017,44,pos,,,
booking,it's a costly specially when peak season..,Jul,06,2017,96,neg,,,
booking,garden  clean room  great view to taal view,Jul,06,2017,68,pos,,,
booking,The cold weather,Jul,06,2017,97,neg,,,
booking,The location of the property and views of Taal are amazing! The restaurant is great!! Food and bar was amazing...,Jul,06,2017,69,pos,,,
booking,We like the place/location.  the view of course the view deck is very relaxing. the staffs are very warm. the food is good the room is good,Jul,06,2017,98,pos,,,
booking,beautiful location. staff were so accommodating. buffet was good.,Jul,06,2017,71,pos,,,
booking,Shower overflowed to the hallway.,Jul,06,2017,89,neg,,,
booking,Bed was very comfortable,Jul,06,2017,75,pos,,,
booking,some food are not good taste,Jul,07,2017,87,neg,,,
booking,All the staff that I have encountered were very courteous and helpful. We did enjoyed the variety of the buffet breakfast and the view of taal volcano from the veranda.,Jul,07,2017,73,pos,,,
booking,I think the rooms could use some updating. Wonderful location and has great amenities. Historically an important landmark of the area. To keep up with the growth in tourism in the area updating of the rooms would be beneficial.  The rooms are still fine  just not as contemporary as the other hotels we stayed in.,Jul,07,2017,88,neg,,,
booking,Scenic view  food and staff,Jul,07,2017,74,pos,,,
booking,No bidet,Jul,07,2017,86,neg,,,
booking,Lake view,Jul,07,2017,78,pos,,,
booking,No foreign currency exchange on the property.,Jul,08,2017,85,neg,,,
booking,The overlooking scenery,Jul,08,2017,79,pos,,,
booking,amenities are a little dated,Jul,10,2017,84,neg,,,
booking,location and view,Jul,10,2017,68,pos,,,
booking,Check in and check out .. long wait time!,Jul,10,2017,83,neg,,,
booking,Location location location,Jul,10,2017,88,pos,,,
booking,We stayed in the mounting wing for our first night. The room had a nice view. But the room in this wing seemed outdated compared to the Lake wing rooms. Sadly  the shower drain we had in our room wasn't working properly. It was flooding every time we had to use the shower. We had requested to change rooms for our second night. Also  there was an on-going construction in the mountain wing but they weren't noisy or too obstructive.,Jul,11,2017,82,neg,,,
booking,The location was great. We stayed here for a friend's wedding in the area. Rooms in the Lake Wing are newer and better. And the rooms with the lake view are great. We transferred to a Lake wing room on the second night. Although we did not get the lake view  we were lucky that the room we got had a nice view  of the nearby park and a glimpse of the lake. Overall  it was a  good comfortable stay.,Jul,11,2017,87,pos,,,
booking,Coffee,Jul,11,2017,81,neg,,,
booking,Very good breakfast,Jul,11,2017,85,pos,,,
booking,We stayed in the mounting wing for our first night. The room had a nice view. But the room in this wing seemed outdated compared to the Lake wing rooms. Sadly  the shower drain we had in our room wasn't working properly. It was flooding every time we had to use the shower. We had requested to change rooms for our second night. Also  there was an on-going construction in the mountain wing but they weren't noisy or too obstructive.,Jul,11,2017,80,neg,,,
booking,The location was great. We stayed here for a friend's wedding in the area. Rooms in the Lake Wing are newer and better. And the rooms with the lake view are great. We transferred to a Lake wing room on the second night. Although we did not get the lake view  we were lucky that the room we got had a nice view  of the nearby park and a glimpse of the lake. Overall  it was a  good comfortable stay.,Jul,11,2017,84,pos,,,
booking,Hotel has an old style hence the old feel which is not my liking; the towels feel like they're 5yrs old as it wasn't fluffy anymore. Even if the room is clean it doesn't feel clean because of the old feel. The rooms are also a far walk from the lobby.,Jul,11,2017,98,neg,,,
booking,The location was great and the view is amazing. They have a big viewing area which adds to the ambiance.,Jul,11,2017,83,pos,,,
booking,Game room needs a little updating.,Jul,12,2017,97,neg,,,
booking,Staff was friendly and view was great and breakfast buffet was excellent.,Jul,12,2017,82,pos,,,
booking,The aircon and fridge in our room needs a replacement --- the aircon keeps a fairly comfortable 23-25 degree room temp despite being set at 18 degrees at maximum fan  thanks to the cool weather outside at the time; and the fridge cools the complimentary bottled water after at least 12 hours despite a maximum cooling setting.  Understandably the Mountain Wing is pretty dated but good management should not have waited for guest comments to address a basic housekeeping/engineering issue like this. Front office staff should refrain from making promises that could not be delivered  such as offering to send a fruit basket to the room for our wedding anniversary  but nada.,Jul,12,2017,96,neg,,,
booking,Staff (i.e. front office  Veranda/Fireplace/F&B  bell staff  and those you simply meet in the hallway) were generally very courteous.  Check-in and checkout went smoothly.,Jul,12,2017,81,pos,,,
booking,Hotel supervision and reception staff not very friendly.,Jul,18,2017,95,neg,,,
booking,The view overlooking Taal volcano.,Jul,18,2017,78,pos,,,
booking,No wifi at room 124.,Jul,18,2017,94,neg,,,
booking,Big thanks to Erika who assisted me at the reception. She offered me a room upgrade which is cheaper than having an extra bed. Others didn't offer it when my husband first inquired. 2kplus pesos is a difference huh. Big thanks to Erika ,Jul,18,2017,78,pos,,,
booking,What i dont like is i call for tray clearance but nobody come to pick up.. I hang the please make my room sign before we go to veranda for breakfast .. When we came back after 4 hours still nobody clean our room or collect the rubbish.. I hope in the future it will be improve the housekeeping service.. We stay there 3 days and 2 nights.. Anayway thanks for the friendly staff and to the management of taal vista hotel..,Jul,21,2017,93,neg,,,
booking,I like the staff they are very polite.. I like the food in veranda and the staff as well..,Jul,21,2017,67,pos,,,
booking,I dont liked the beddings its itchy  probably the bugs!,Jul,21,2017,92,neg,,,
booking,I liked the courtesy of staffs  & the food!,Jul,21,2017,55,pos,,,
booking,Nothing!,Jul,21,2017,69,neg,,,
booking,The hotel was nice. Great views from the room. As always in SE Asia  staff fantastic. Food and drink well priced,Jul,21,2017,90,pos,,,
booking,Not good value for money. Noisy room  can hear all from upstairs and in the hallways. Bed was comfortable but again nothing special.,Jul,21,2017,85,neg,,,
booking,Beautiful location   garden terrace and lake view,Jul,21,2017,90,pos,,,
booking,Staff,Jul,21,2017,86,neg,,,
booking,The view,Jul,21,2017,91,pos,,,
booking,I think management is doing a poor job maintaining the place. It has deteriorated quite a bit since the last time we stayed there in 2013.,Jul,22,2017,87,neg,,,
booking,The location was superb.,Jul,22,2017,94,pos,,,
booking,Bathroom is  a little old in our room,Jul,23,2017,88,neg,,,
booking,Good breakfast buffet  volcano view from the backyard  nice staff,Jul,23,2017,88,pos,,,
booking,The.linens in the bathroom seem to be old.,Jul,24,2017,89,neg,,,
booking,The client service rep (Kevina)at the counter was very courteous and accommodating.,Jul,24,2017,76,pos,,,
booking,Our room was on the ground floor and its not that clean. We were disappointed. ,Jul,24,2017,91,neg,,,
booking,The million dollar view!,Jul,24,2017,75,pos,,,
booking,Property needs upgrade and more options for buffet breakfast,Jul,25,2017,90,neg,,,
booking,It was the location of the property,Jul,25,2017,73,pos,,,
booking,Fridge is not cold and not really clean.,Jul,26,2017,88,neg,,,
booking,Stunning view. Clean swimming pool and accessible famous spots and restaurants,Jul,26,2017,66,pos,,,
booking,I requested a room with  a nice view of the taal lake but the room they gave me was in front of a big tree. All i saw was leaves. And the pool was very far from the new wing  not so convenient if you have a baby with you. I also saw a cockroach in our bathroom. ,Jul,29,2017,55,neg,,,
booking,Great view,Jul,29,2017,44,pos,,,
booking,NOISY!!! Theres an ongoing construction and it can be heard from my room,Jul,29,2017,89,neg,,,
booking,Clean..  My room was new,Jul,29,2017,33,pos,,,
booking,the comfort room. dirty,Jul,30,2017,82,neg,,,
booking,just the venue.,Jul,30,2017,44,pos,,,
booking,The weather. When we went there it was raining,Jul,31,2017,65,neg,,,
booking,Over looking,Jul,31,2017,67,pos,,,
booking,Our room was a bit far and we needed help during  check out but nobody came so we had to carry all our stuff with our baby. Plus the screen door of our room is brokern.,Jul,31,2017,98,neg,,,
booking,The room is comfy and nice.,Jul,31,2017,67,pos,,,
booking,Booked family of six and was separated by the two wings of the hotel (10 minute walk between).,Jul,31,2017,98,neg,,,
booking,Very family friendly.,Jul,31,2017,88,pos,,,
booking,the restaurant food is slightly pricey and not so good taste....,Jul,31,2017,100,neg,,,
booking,the view from my room and friendly front desk  that's all,Jul,31,2017,81,pos,,,
booking,The problem with our door.,Jul,31,2017,89,neg,,,
booking,Tha view,Jul,31,2017,78,pos,,,
booking,It would be better to have more reservations officer at the front desk during peak hours (check in and check out times  weekends/holidays) so as to lessen the slow que of people falling in line.,Jul,31,2017,89,neg,,,
booking,I highly recommend the lake wing rooms. I enjoyed the veranda breakfast buffet.,Jul,31,2017,67,pos,,,
booking,Mini-bar was empty.  No bath may or hand towels in bathroom,Aug,01,2017,98,neg,,,
booking,The view!,Aug,01,2017,75,pos,,,
booking,No bidet or toilet sprinkler.,Aug,01,2017,88,neg,,,
booking,Premier room at the lake wing is big and has a nice view of the Taal lake. Quiet. Clean.,Aug,01,2017,80,pos,,,
booking,The aircon in the room that we've stayed in   room 352   has a leak which causes the floor to be wet and slippery  it even wet my clothes that I left on the side chair  aircon seems old and takes time to cool the entire room.,Aug,01,2017,87,neg,,,
booking,The location   ambiance and buffet breakfast.,Aug,01,2017,86,pos,,,
booking,Almost nothing :),Aug,02,2017,91,neg,,,
booking,Everything is good :),Aug,02,2017,81,pos,,,
booking,The room didn't have bathtub and the room looks outdated. We stated at the lake view room with balcony.,Aug,03,2017,92,neg,,,
booking,The location is amazing! The room size is huge. The staff are awesome.,Aug,03,2017,78,pos,,,
booking,The service at the restaurant  room service  and IT.,Aug,03,2017,93,neg,,,
booking,The cleanliness of the place.,Aug,03,2017,68,pos,,,
booking,View,Aug,03,2017,94,pos,,,
booking,We don't like the view from our room.,Aug,04,2017,55,neg,,,
booking,We appreciate the kid's club though there's not much in there. My kids love the pool as well.,Aug,04,2017,95,pos,,,
booking,What I don't like is our room is not located at Ta-al lake view. The bathroom door is hard to pull and the water from shower room over flow outside the shower door.,Aug,04,2017,44,neg,,,
booking,I like the view of Ta-al lake.,Aug,04,2017,96,pos,,,
booking,They have poor customer service. I went there because I wanted to enjoy since it was my birthday but unfortunately most of the staff I encountered were snob and not easy to approach. The desk officer also told me I will be given a complimentary item which will be served directly in the room since its my birthday but nothing came.,Aug,06,2017,68,neg,,,
booking,The breakfast buffet was great though  we all enjoyed it,Aug,06,2017,97,pos,,,
booking,While breakfast offer many choices  it's fair to say that it's not as tasty as i thought View of the room is not the best,Aug,07,2017,69,neg,,,
booking,Great location and view. Just next to sky ranch Easy to find since there is a lot of sign,Aug,07,2017,98,pos,,,
booking,The service at the coffee shop at night when my wife and I stayed there to order drinks.,Aug,07,2017,71,neg,,,
booking,I like the warmth of your staff especially Ericka at the friont desk.  The front office manager was so friendly and accommodating!,Aug,07,2017,89,pos,,,
booking,From the time I made a booking  I requested for a quiet room. But when we already entered  our room it was very noisy  I think that there are renovation being done near our room. So I called the attention of the front desk and she immediately transferred us.,Aug,08,2017,75,neg,,,
booking,I really liked their grilled pork & beef it's very juicy. Actually we really loved all the foods.,Aug,08,2017,87,pos,,,
booking,The food,Aug,08,2017,73,neg,,,
booking,The location,Aug,08,2017,88,pos,,,
booking,Breakfast was awful. They said they were going to give complimentary anniversary cake but nothing ever came even if we followed it up.  Asmara spa was excellent.,Aug,08,2017,74,neg,,,
booking,The room,Aug,08,2017,86,pos,,,
booking,Swimming pool,Aug,09,2017,78,neg,,,
booking,The staffs,Aug,09,2017,85,pos,,,
booking,Booking.com price doesn't include hotel taxes  and I think its in a fine print  so felt a bit annoyed about the increased costs when we reached the hotel and got to know about the costs,Aug,14,2017,79,neg,,,
booking,Most of the things except pricing,Aug,14,2017,84,pos,,,
booking,Location,Aug,14,2017,68,pos,,,
booking,Gym facilities could be improved.,Aug,21,2017,83,neg,,,
booking,food in the restaurant was pricey and the breakfast buffet didn't have a lot of options. nevertheless  if you don't like the food in the hotel  there's a Robinson's mall nearby. you can also eat at Bag of Beans or Mushroom Burger,Aug,22,2017,88,neg,,,
booking,The staffs are friendly and polite. The rooms at the Lake wing are the best.,Aug,22,2017,82,pos,,,
booking,The Game room and the things inside it is quite old. I suggest they renovate it  replace the billiard table  buy an original billiard balls  add more dart pins (there is only one). The TV is not working. Add and think of other indoor activities/recreation. :),Aug,22,2017,87,neg,,,
booking,Clean facilities. Nice coffee (nespresso) in the room. Helpful staff. Great breakfast. 'Appreciate the variety and attention to details (vegetables cut  etc.),Aug,22,2017,81,pos,,,
booking,I liked the veggie and fruit selection of the buffet esp greek salad  tzaziki  red egg w/ tomatoes  guava salad  balsamic dressing... Loved the garden and taal lake view. I love the clean bathroom and rooms. The stone massage offered by the Asmara Spa was great.,Aug,22,2017,85,pos,,,
booking,No bidet,Aug,23,2017,80,neg,,,
booking,we stayed in the lake wing of the hotel. we originally booked a deluxe room but got an upgrade upon check in. the room was clean  bathroom was spacious  and the view of Taal lake from the veranda was very relaxing. staff were very courteous and helpful.,Aug,23,2017,84,pos,,,
booking,No desserts (other than fruits) on breakfast  view wasn't as expected (view was the Sky Ranch and highway - room without balcony)  cold floor (tiles),Aug,23,2017,98,neg,,,
booking,I lost my purse and the staff were brilliant making sure I got back intact!,Aug,23,2017,83,pos,,,
booking,I liked everything about Taal Vista. From the service  location  and all the staff. Super friendly.,Aug,23,2017,97,pos,,,
booking,the view and facilities so good,Aug,23,2017,82,pos,,,
booking,Room was dated. Bed was uncomfortable.,Aug,24,2017,96,neg,,,
booking,We love the ambience at the veranda and enjoyed the recreation room,Aug,24,2017,81,pos,,,
booking,No bidet and old model of hot and cold shower,Aug,25,2017,95,neg,,,
booking,Awesome view  bit cold temperature  warm welcome by the hotel  and campfire during dinner.,Aug,25,2017,78,pos,,,
booking,Poor explanation regarding pre-authorization payments.,Aug,26,2017,94,neg,,,
booking,Bed,Aug,26,2017,78,pos,,,
booking,The food from room service such as the thin crust pizza and buffalo wings wasn't hot and fresh anymore. But the staff was super friendly.,Aug,26,2017,93,neg,,,
booking,Thanks to the staff for the clean tub it was too chilly for our kid to swim in the pool that day! Breakfast buffet was good too!,Aug,26,2017,67,pos,,,
booking,Not enough restaurants within walking distance. Hotel taxi to airport or bus station not free.,Aug,27,2017,92,neg,,,
booking,Pleasant and relaxing.,Aug,27,2017,55,pos,,,
booking,Wifi is weak.....,Aug,27,2017,69,neg,,,
booking,Like the Amenities and the view,Aug,27,2017,90,pos,,,
booking,the door key more mentainance check need,Aug,27,2017,85,neg,,,
booking,Friendly staff,Aug,27,2017,90,pos,,,
booking,The breakfast buffet.. the fish was salty,Aug,28,2017,86,neg,,,
booking,Location  facility,Aug,28,2017,91,pos,,,
booking,Meal option  no vegetarian or halal menu.  Wifi sometime loss and very slow,Aug,28,2017,87,neg,,,
booking,Bed is not comfortable  most of the staff are not friendly.   We booked for a room service spa at 10:30pm but no one showed up. I thought they're just late so I waited for 30mins and called to find out that our booking was not endorsed by the staff to the night shift therapist.,Aug,28,2017,94,neg,,,
booking,We liked the view of the lake.,Aug,28,2017,88,pos,,,
booking,Rooms far from restaurant for senior & pwd,Aug,28,2017,88,neg,,,
booking,Location,Aug,28,2017,89,pos,,,
booking,The view from our room was a bit of a let down.  The hallway from the old building needs updating.,Aug,29,2017,76,neg,,,
booking,Breakfast overload,Aug,29,2017,91,pos,,,
booking,Upon check in  the staff is ignorant about senior citizen discount. ..we persisted and eventually got it.,Aug,29,2017,75,neg,,,
booking,The view food and staff.,Aug,29,2017,90,pos,,,
booking,Some rooms needs to be updated. Bathroom needs to be updated as well.,Aug,29,2017,73,neg,,,
booking,Room,Aug,29,2017,88,pos,,,
booking,Room is old  limitted food choices  and noise in other rooms and from the outside is loud  not much of sound proofing.,Aug,29,2017,66,neg,,,
booking,The view at the view deck.,Aug,29,2017,55,pos,,,
booking,Coffee was cold. Called the customer/room service literally 6 times! Nothing happened! Our request didn't arrived. So we decided to personally go to the lobby and ask. Wasted 2 1/2 hours waiting for nothing. We were supposed to surprise our mom coz it was her birthday  because of this  surprise was ruined. Very disappointing ...,Sep,01,2017,44,neg,,,
booking,The reception was accommodating!  The view deck and garden was superb! The rooms are great. Had a good night sleep. Feels like home!,Sep,01,2017,89,pos,,,
booking,Lousy service in restaurant everyday at breakfast! Disinterested and non attentive staff and could not cope with a full house!,Sep,01,2017,33,neg,,,
booking,The hotel location and grounds and lake view room.  Plus the FO and Spa staff.,Sep,01,2017,82,pos,,,
booking,The view at our room was the courtyard. Kinda sad and gloomy,Sep,01,2017,44,neg,,,
booking,Staff were very friendly.  Location was superb  lovely view from the main balcony except from our room.  Live music was good too.,Sep,01,2017,65,pos,,,
booking,Traffic !,Sep,04,2017,67,neg,,,
booking,The location is great which is beside Sky Ranch   the short drive to other very good restaurants  the Mahogany Market   golf course and Little Souls church. It provides one with a majestic view of Taal Lake. Professional   courteous and helpful Staff .,Sep,04,2017,98,pos,,,
booking,No vday inthe rest room,Sep,04,2017,67,neg,,,
booking,The room should have vday in the rest room and other restrooms in the lobby.  Everyrhing went well.,Sep,04,2017,98,pos,,,
booking,The lack of trolleys (and probably insufficient staff) that led to the staff unable to assist the guest during check out (peak hours) is dosappointing. We waited for 1 hour for the luggage assistance and no one came despite several front desk promises. So we were obliged to carry our luggages (note that my wife is pregnant) all the way from the 4th flr to the lobby!,Sep,04,2017,88,neg,,,
booking,The landscape garden and accessibility to sky ranch and restobar,Sep,04,2017,100,pos,,,
booking,some lights not properly working and CR door lock not working,Sep,04,2017,81,neg,,,
booking,accommodating staff,Sep,04,2017,89,pos,,,
booking,The ovelooking view,Sep,05,2017,78,pos,,,
booking,i like the ambiance of the hotel and the cold weather.,Sep,05,2017,89,pos,,,
booking,Go for the Premier Rooms since it got a superb view. When it comes to food  breakfast buffet got a nice selection and Taza Fresh Table Restaurant is a must try. You can't go wrong with Taal Vista.,Sep,05,2017,67,pos,,,
booking,The room,Sep,05,2017,98,neg,,,
booking,The View and The Veranda Resto,Sep,05,2017,75,pos,,,
booking,i think its a bit xpensive for 9500 per night since we do not even have balcony and bathtub in our room.,Sep,06,2017,88,neg,,,
booking,Restaurant food and ambience was good! Beautiful scenery from the bedroom balcony.,Sep,06,2017,80,pos,,,
booking,The scenery and friendliness of staff,Sep,06,2017,87,pos,,,
booking,View,Sep,07,2017,86,pos,,,
booking,I like the location and the staff. They are very helpful and courteous,Sep,09,2017,91,pos,,,
booking,Cr not really good smell something fishy,Sep,10,2017,81,neg,,,
booking,The view of the hotel friendly front desk staff,Sep,10,2017,92,pos,,,
booking,We attended a seminar.of over 600 delegates the staff serving food could not attend to our requests immediately  . Coffee is not hot,Sep,11,2017,78,neg,,,
booking,Woke up sweating at 4am bacause of defective airconditioning only to be transfered to another non-cooling aircon room. 2 room transfers in 1  day,Sep,11,2017,93,neg,,,
booking,the room is under the gym which i really like its very near,Sep,11,2017,68,pos,,,
booking,Not pet friendly. would not allow our small dog,Sep,15,2017,94,neg,,,
booking,The food  the bed  the place  the view  the facilities and the staff.,Sep,15,2017,55,pos,,,
booking,Everything.,Sep,15,2017,95,pos,,,
booking,Difficult to walk around for elderly guests  lack of elevators/very far from lobby. Some leaking roofs at lobby  breakfast hall. Lack of activities and spaces for kids within the hotel compound in relation to the volume of guests.,Sep,18,2017,44,neg,,,
booking,Bed was comfy. Kind staff. Proximity to nearby activities/places of interest. Delicious baked goods. Nice historical pictures along the walls-but should probably be displayed more prominently.,Sep,18,2017,96,pos,,,
booking,We saw a rat inside our room. The hotel is quite outdated  especially their rooms in the mountain wing.,Sep,19,2017,68,neg,,,
booking,I like the most are the staffs  they are very courteous and respond to our queries immediately.  It offers good & tasty breakfast. Also  it has a great view of Taal Lake.  The hotel is huge  very clean and their check-in and check-out services is fast.,Sep,19,2017,97,pos,,,
booking,A better wifi connection in the entire room  booked a suite room but cannot connect with the wifi in the living room.  They don't cater/allow an extra bed.  Better to have more options on their breakfast menu especially on their dessert station.  The rooms (since we booked three rooms) are not well maintained- the bathtubs have no drain stopper/cover and peeling finish (even in the suite room) and the old wooden doors are damaged especially their edges.,Sep,21,2017,69,neg,,,
booking,The place was just perfect & what we needed for a relaxing overnight stay.  It was raining the day we checked in  but we had a wonderful sleep  thanks to the in-room massage we had!  The weather got better the following day so I woke up to the beautiful site of the Taal Lake and its surroundings.  It was just breath-taking!  There was a variety of choices for breakfast  and I was even able to request for hot choco!  Yum!  The walk around the hotel grounds was relaxing and nice  and the shop inside the hotel was convenient (I forgot to bring a shirt  but got one there.).  The front desk ladies were pleasant  and all the hotel staff were polite and friendly wherever you meet them.  It was a great experience overall!  Would stay again! :),Sep,21,2017,98,pos,,,
booking,foods are nice and all the staff are polite.,Sep,21,2017,71,pos,,,
booking,It rained and the porch was slippery ; the buffet per person rate was pricey.,Sep,22,2017,89,neg,,,
booking,The room is very clean and comfortable  separate toilet and bathroom  variety of buffet food selection  fresh garden salad  pineapple salad dressing and  fruits made me feel i was truly in Tagaytay City;  the best though is the great view of the Taal Volcano;,Sep,22,2017,75,pos,,,
booking,Internet access was very slow.,Sep,23,2017,87,neg,,,
booking,The room was very spacious and clean. The view from the room facing taal lake was something to look forward to everyday.,Sep,23,2017,73,pos,,,
booking,Cable tv has only 1 channel. The housekeeping failed to repair it.,Sep,25,2017,88,neg,,,
booking,Taal vista still has the most magnificent view of the volcano and taal lake. Rooms were clean and complete toiletries were provided.,Sep,25,2017,74,pos,,,
booking,My room is too far from the lobby and the dining area  it made me walk too long and far to get to my room. Its a bit hard to get public transpo from the place during non peak hour.,Sep,26,2017,86,neg,,,
booking,Its very peaceful in the venue. The staff are very accommodating.,Sep,26,2017,78,pos,,,
booking,Nothing,Sep,26,2017,85,neg,,,
booking,special shout out to Kevina. she went out of her way to get me a birthday cake thus making my birthday special. thank you,Sep,26,2017,79,pos,,,
booking,Pools timing,Sep,26,2017,84,neg,,,
booking,Been here a couple of times. Still very satisfied.,Sep,26,2017,68,pos,,,
booking,The rooms that we got were in the old wing and we were right smack in the middle of guests with their families that if not noisy  rowdy and kids that like to throw tantrums left and right. The room details on the choices could have indicated if the rooms were in the old or new wing. The process of profiling guests could have been done just so big families with kids can be put on certain floors/wings. Thanks.,Sep,27,2017,83,neg,,,
booking,Overall  i really like the place with ALL their friendly staff.  Perhaps to have healthier food on the menu -- even vegan would be nice :),Sep,27,2017,88,pos,,,
booking,Unexpected  undeclared 2 000 deposit upon check in,Sep,29,2017,82,neg,,,
booking,Very comfortable and really met out expectations.,Sep,29,2017,87,pos,,,
booking,No bidet.,Sep,29,2017,81,neg,,,
booking,I wish there was a refill for the fruits because we there was still an hour left for the buffet service. Also  the aircon was not so cold.,Oct,01,2017,85,neg,,,
booking,I like the bed!,Oct,01,2017,80,pos,,,
booking,the aircon is too cold even if you adjust it,Oct,02,2017,84,neg,,,
booking,comfy bed,Oct,02,2017,98,pos,,,
booking,We arrived at 2:30 for check in. Were still made to wait for several minutes for them to check if the room is available. The room should be ready by 2PM,Oct,02,2017,83,neg,,,
booking,The greens surrounding the entire property is very relaxing and soothing to the eyes and the soul. For s busy person like me  communing with nature recharges and invigorates my inner being.,Oct,02,2017,97,pos,,,
booking,The gate to the Sky Ranch closes at 6pm :(,Oct,02,2017,82,neg,,,
booking,the place and location,Oct,02,2017,96,pos,,,
booking,The staff were very pleasant and friendly.,Oct,02,2017,81,pos,,,
booking,Omgeving,Oct,04,2017,95,pos,,,
booking,The pillows aren't fluffy; it's flat and hard. Door to the terrace can be hard to move and get stuck.,Oct,04,2017,78,neg,,,
booking,Cozy beds  extra pillows  ambiance  room scent,Oct,04,2017,94,pos,,,
booking,Water lavabo loopt in een straal constant 24hr  should be checked,Oct,05,2017,78,neg,,,
booking,View deck overlooking Taal Lake,Oct,05,2017,93,pos,,,
booking,The bathroom is not very clean. The shower not functioning very well. They need to renovate,Oct,08,2017,67,neg,,,
booking,I like the size of the room and the bathroom.  It has enough space for me to move around.  I like that they have a clothes line inside the bathroom.  The design of the bathroom makes it easier for us to keep it dry.  This is a classic hotel that could last for decades because it placed priority on the needs of the guests OVER THE  AESTHETICS.  Never mind if it is not trendy or modern BUT it kept the guests' needs first!,Oct,08,2017,92,pos,,,
booking,Valet parking is with a fee. A bucket of ice (requested for room service) is also with a fee!!!,Oct,11,2017,55,neg,,,
booking,The 2 BR suite is spacious..bed is big and comfortable. Hotels view of the taal is always an added bunos for the stay. Verandas breakfast option is also good.,Oct,11,2017,69,pos,,,
booking,CR inside room no bedi & also bad smell,Oct,11,2017,90,neg,,,
booking,The view,Oct,11,2017,85,pos,,,
booking,The facilities were tired and checking in and finding a suitable room was arduous. Also issues included: Flickering light  noisy rooms  untidy finishes  electricity sounds  fairground noise next door  phone not working  no phone on floor to call reception if needed  rooms very far from reception.,Oct,11,2017,90,neg,,,
booking,Complimentary Wine and Cake for our Honeymoon  Lake view as well,Oct,11,2017,86,pos,,,
booking,Bathrooms can be cleaner as well as the chairs and beds.,Jan,03,2016,81,neg,,,
booking,The nearness of the hotel to taal volcano. The view.,Jan,03,2016,92,pos,,,
booking,A tad overpriced.,Jan,03,2016,78,neg,,,
booking,Close to restaurants. Best view of Taal volcano. Big rooms. Big bed. Beautiful hotel.,Jan,03,2016,93,pos,,,
booking,expensive to stay longer period of time,Jan,04,2016,68,neg,,,
booking,Accessible to many amenities and with mini park at the back of the hotel,Jan,04,2016,94,pos,,,
