site,review,month,day,year,rate,sentiment,,,
booking,Their dinner buffet was a bit pricey...even pricier than buffet101 considering the number of choices were limited...,May,22,2017,86,neg,,,
booking,Suitability of overall Hotel design and ambience.,May,22,2017,91,pos,,,
booking,There is a nice view but it is a long ridge and there are lot of places with nice views. They keep the back part of the property in good order.,May,22,2017,87,pos,,,
booking,rooms are a bit rundown,May,22,2017,94,neg,,,
booking,The location,May,22,2017,88,pos,,,
booking,Overpriced room  no bathtub not even a bidet in the CR...  staff would always say they are short in numbers. Refused to deliver our packed breakfast as we were all busy getting ready for a wedding! my brother in law had to do the bellboys job in pushing the cart to our room. Had to walk very far from the lobby also and it was a problem for my mother in law who had a knee operation. And please stop confusing clients by offering  LAKE WING rooms but the rooms are facing walls or nothing...,May,23,2017,88,neg,,,
booking,The view is always spetacular! The grounds are well maintained and offers a great view of Taal Lake. Spacious parking area. Great location. Clean rooms.,May,23,2017,89,pos,,,
booking,Beds slightly hard,May,23,2017,76,neg,,,
booking,Bathroom is so unclean,May,23,2017,91,neg,,,
booking,Always nice but Agoda have to be clear as the lake side room that I have do not face the Taal lake.,May,23,2017,75,pos,,,
booking,Almost 1 hr delayed check in and the staff at the front desk can't even tell when can we accommodate the room they just keep on telling us that they will check on the housekeeping staff...they told us to wait but can't even tell us how long ,May,24,2017,90,neg,,,
booking,Love the breakfast  they're serving taho which is not common to some hotels!,May,24,2017,73,pos,,,
booking,the bathroom  especially the shower area. I'm not used to taking a shower inside a bath tub. moreso  it compromises your balance when you stand up inside a bathtub. it would be nice if they could change it to a more conventional shower enclosure. thanks and God bless!,May,24,2017,88,neg,,,
booking,Lovely location and views. This is an old property that has charm but needs attention.,May,24,2017,66,pos,,,
booking,Breakfast service was terrible! Hotel guests were made to wait in line for a table. Hotel staff were unable to handle the queue well.,May,24,2017,55,neg,,,
booking,Staffs are very accommodating.  Classy rooms and interior..,May,24,2017,44,pos,,,
booking,Oversll slk stay food n sunday mass,May,24,2017,89,pos,,,
booking,The kids play area was boring...lacking in activities to do,May,25,2017,33,neg,,,
booking,The room was spacious and clean...but the view from the window was distracting because of an old small house nestled amongst the trees...the breakfast buffet has a wide variety of food choices...excellent taste,May,25,2017,82,pos,,,
booking,The extra bed is too expensive for the charge It looks like as if you're lying on a hospital bed and too old  not that comfortable at all,May,25,2017,44,neg,,,
booking,Accessibility to sky ranch and also the view,May,25,2017,65,pos,,,
booking,The t.v signal,May,25,2017,67,neg,,,
booking,Staff and frontlins are all accomodating,May,25,2017,98,pos,,,
booking,We lost 1 bag when we checke out . The bell boy brought our things down..,May,25,2017,67,neg,,,
booking,Breakfast need improvement.,May,25,2017,98,neg,,,
booking,Food  comfyness of the bed and the view,May,25,2017,88,pos,,,
booking,Poor service. Dont have enough parking space for the guest.,May,26,2017,100,neg,,,
booking,The view was amazing.The food was execellent. The service was outstanding.,May,26,2017,81,pos,,,
booking,The ventilation in the CR  (exhaust  fan cannot control the smell of the restroom.. as well as the sound proofing of the room  we heard the voices of the other people beside our room,May,26,2017,89,neg,,,
booking,I like the food however it was too expensive,May,26,2017,78,pos,,,
booking,Although we booked lake wing   it did not have any view of the lake   which is misleading   Howver Ailine took care of us very well upgraded us to a room which has a great view of the lake .. thanks very professional and understanding staff .. we loved it ... Romantic dinner was super   my wife loved it .. Thanks Joyce for arranging the same as per my wife's taste .. Over we loved it,May,26,2017,89,pos,,,
booking,the staff during breakfast didn't gave my request for a ketchup even though he passed on our table several times. its like nothing happened. it ruined the breakfast a bit!,May,27,2017,67,neg,,,
booking,Good location,May,27,2017,98,pos,,,
booking,None,May,27,2017,75,neg,,,
booking,Staff were very courteous,May,27,2017,88,pos,,,
booking,Great breakfast. Very comfortable bed. Friendly staff.,May,29,2017,80,pos,,,
booking,The room we stayed in was quite dated and was clean enough and tidy  but could do with a deep clean in bathroom and wardrobes etc. very little soundproofing between rooms,May,30,2017,87,neg,,,
booking,Convenient location; has a spa; good food choices Bed was very comfortable and smelled very good! Taal suite was just right for a small group meeting/planning session,May,30,2017,86,pos,,,
booking,Facilities are a bit dated Veranda too small to accommodate everyone for breakfast Mountain wing was quite a walk from the lobby,May,31,2017,91,neg,,,
booking,Nice hotel.,May,31,2017,81,pos,,,
booking,Old rooms and facility,Jun,01,2017,92,neg,,,
booking,They provide very good assistance particularly to the elderly.,Jun,01,2017,78,pos,,,
booking,The main restaurant only offers buffet on breakfast and dinner. With pre-teens in my group who don't eat much  it would be nice if they also serve ala carte along with the buffet menu.,Jun,02,2017,93,neg,,,
booking,View and facilities,Jun,02,2017,68,pos,,,
booking,i did not like the buffet breakfast - very few choices and taste was bland; I also did not like the way they managed and served the breakfast in the function room; there was only 2 to 3 personnel attending to a hundred guests having breakfast; most of the food bins were almost empty when there was still a long queue of guests who were not having breakfast; we waited for 15 minutes before we were able to get a seat.,Jun,02,2017,94,neg,,,
booking,the restaurant  not buffet was incredible and the staff very lovely,Jun,02,2017,55,pos,,,
booking,Playground for kids bec there is a bad smell,Jun,05,2017,95,neg,,,
booking,The views of the lake,Jun,05,2017,44,pos,,,
booking,No bidet in the restroom  Restroom can still be improved.,Jun,05,2017,96,neg,,,
booking,Its very clean. Staff are so respectful and hospitable.,Jun,05,2017,68,pos,,,
booking,AC is not working properly  techinician came but the temperature didn't changed. We slept with our sweat ,Jun,05,2017,97,neg,,,
booking,Bed was excellent  view was breathtaking and buffet was really delicious!,Jun,05,2017,69,pos,,,
booking,No assistance going to the room,Jun,06,2017,98,neg,,,
booking,The food are good and delicious..nice stay..,Jun,06,2017,71,pos,,,
booking,Bathroom fixtures need improvement and shower pressure not very good,Jun,06,2017,89,neg,,,
booking,Locatiom,Jun,06,2017,75,pos,,,
booking,Price  Room CR no Bidet,Jun,08,2017,87,neg,,,
booking,View and food,Jun,08,2017,73,pos,,,
booking,We booked the lake wing coz we want to have the lake view room only to find out that we were given a room without view. Asked for room change but was offered a room upgrade for extra cost. We only stayed there for less than 20 hours. In total we spent almost 8000 php  very expensive for 16 hrs stay only. :(,Jun,10,2017,88,neg,,,
booking,the live music at the lobby (pianist),Jun,10,2017,74,pos,,,
booking,limited selection of food,Jun,10,2017,86,neg,,,
booking,Since the weather in tgaytay is a bit cold its much better if the pool is heated. The connecting area was far to lake wing area. I cannot find the play area for kids,Jun,10,2017,78,pos,,,
booking,A few mosquitoes inside the room Lavatory sink hve no drainage plug,Jun,11,2017,85,neg,,,
booking,Food and facilities,Jun,11,2017,79,pos,,,
booking,The rooms are far from the reception  fauset is broken. But the place has a fantastic view from the restaurant..,Jun,12,2017,84,pos,,,
booking,Didn't like the first room we booked. Dirty and smelly linens  bathroom dirty toilet seats dirty   Floors looked soo old  and dirty. so  we have to upgrade to another more expensive room. But second room was awesome! Food wise ist's alright too expensive for the quality of food and not too much selection.,Jun,12,2017,68,pos,,,
booking,Bed was comfy,Jun,13,2017,83,pos,,,
booking,The waiters & waitress at the buffet hall don't  smile or greet guests considering that there weren't too many guests having breakfast that time. The buffet selection that day was very limited & wasn't exactly what we expected it to be since we have had great buffet breakfasts here before.,Jun,16,2017,88,neg,,,
booking,The overall comfort and courteous staff are truly amazing!,Jun,16,2017,82,pos,,,
booking,Limited channels in cable channel,Jun,16,2017,87,neg,,,
booking,This hotel is one of the best in this area. Special thanks to Krystelle from Front Desk.,Jun,16,2017,81,pos,,,
booking,The first room that we booked. I got sick after i ate Breakfast.,Jun,16,2017,85,neg,,,
booking,The chefs at the buffet hall at the noodles   pastries and omelette stations were the most friendly & most accommodating staff that served us.,Jun,16,2017,80,pos,,,
booking,When we checked-in at 2:40 our room wasn't ready yet. It was kind of disappointing cause we had a child with us so we had to wait until 4:30.,Jun,17,2017,84,neg,,,
booking,The breakfast was amazing  I guess that's one reason why we keep coming back. I love that all your buffets  food and restaurants are all in to give the best.,Jun,17,2017,98,pos,,,
booking,Service at the lobby is poor. We waited too long to be served.,Jun,17,2017,83,neg,,,
booking,Quiet and relaxing place to spend the weekend.,Jun,17,2017,97,pos,,,
booking,Wall is too thin. You can hear everyone's everything.,Jun,17,2017,82,neg,,,
booking,It was okay.,Jun,17,2017,96,pos,,,
booking,but the service elsewehere in the hotel  the noise levels  the cleanliness of the room with bugs etc was not great especially for the $ spent on the same,Jun,17,2017,81,neg,,,
booking,The view is fascinating. It is great to watch the iew of taal.lake,Jun,17,2017,95,pos,,,
booking,According to my 3yr old daughter the room is nice and cozy. The breakfast buffet was ok its not as what i have expected for the price.,Jun,18,2017,78,pos,,,
booking,Ambiance,Jun,18,2017,94,pos,,,
booking,Comfort room and the towels,Jun,18,2017,78,neg,,,
booking,The food in the veranda,Jun,18,2017,93,pos,,,
booking,I paid 1800 for an extra bed and the breakfast buffet but they did not provide the extra bed that i paid for. The price that is posted here in booking.com is 4582.69 but i was charged with 7400 though i am aware of the additional 1800. Booking.com should have informed that prices are subject for change.,Jun,19,2017,67,neg,,,
booking,Convinient,Jun,19,2017,92,pos,,,
booking,Premier room has no bidet,Jun,19,2017,55,neg,,,
booking,The room is big with very nice background.,Jun,19,2017,69,pos,,,
booking,Great view,Jun,19,2017,90,pos,,,
booking,All is perfect  location and ambiance  love the sceneries in veranda! Staff are very friendly and courteous  always smiling :),Jun,19,2017,85,pos,,,
booking,The bacon should not be covered  its loses the crispness.,Jun,19,2017,90,neg,,,
booking,The breakfast buffet offered variety of yummy foods to choose from. Vey nice accommodation,Jun,19,2017,86,pos,,,
booking,Nothing :),Jun,21,2017,91,neg,,,
booking,Accomodating staff and friendly guards and location,Jun,21,2017,87,pos,,,
booking,Cr has no bidet And aircon was not strong enough to provide adequate room temp,Jun,22,2017,94,neg,,,
booking,location and food,Jun,22,2017,88,pos,,,
booking,The room was too far from the lobby and parking,Jun,22,2017,88,neg,,,
booking,overall ambiance is very relaxing..staffs ang very friendly,Jun,22,2017,89,pos,,,
booking,Limited choice for breakfast buffet,Jun,25,2017,76,neg,,,
booking,Amazing ambience,Jun,25,2017,91,pos,,,
booking,No bidet. Leaking aircon. Water coming out of shower cubicle. Breakfast was delicious but they have the same menu everyday.,Jun,25,2017,75,neg,,,
booking,Fast wifi,Jun,25,2017,90,pos,,,
booking,They upgraded our booked accomodation,Jun,26,2017,73,pos,,,
booking,Room  hotel  amenities all need updating. For the high price we paid for the room  it wasn't worth it.,Jun,27,2017,88,neg,,,
booking,Great hotel with the best view in town Great breakfast,Jun,27,2017,66,pos,,,
booking,1) The air-conditioning unit in our room leaked during the first night  and maintenance spent around 20 minutes in the room cleaning/ fixing the unit. 2) The shower/ tub drain might've been clogged as shower water drained very very slowly (we actually thought that the stopper was already placed in the drain). 3) Called concierge/ front desk two times (varying times) and nobody answered. 4) The in-room dining menu placed in our room was not updated. 5) SLOW internet connection,Jun,27,2017,55,neg,,,
booking,1) Super comfortable bed 2) Clean and spacious room 3) Clean and spacious bathroom 4) Clean and accessible swimming pool 5) Very delicious food! (standard breakfast fare- but so yummy!  and excellent in-room dining selections- we ordered from room service on both nights!),Jun,27,2017,44,pos,,,
booking,Room outdated  staff passing through the hallway made loud squeaking noise that startled me at 5 am   talking loudly not taking in consideration that guests are sleeping.,Jun,27,2017,89,neg,,,
booking,Comfortable,Jun,27,2017,33,pos,,,
booking,None,Jun,27,2017,82,neg,,,
booking,The staffs are very friendly and accomodating!thumbs up !,Jun,27,2017,44,pos,,,
booking,the bed sheets  linens needs to be replaced,Jun,28,2017,65,neg,,,
booking,food and view,Jun,28,2017,67,pos,,,
booking,A very busy lobby on the lake wing,Jun,28,2017,98,neg,,,
booking,The surprise greeting cake for my daughter upon our check in.,Jun,28,2017,67,pos,,,
booking,Internet is slow once inside the room,Jun,29,2017,98,neg,,,
booking,The breakfast included in the package is great!,Jun,29,2017,88,pos,,,
booking,room are old and not so clean  bed sheet is too old.,Jun,29,2017,100,neg,,,
booking,Excellent food. Very spacious room. The staff are very courteous.,Jun,29,2017,81,pos,,,
booking,We had to wait to be seated for breakfast. They had difficulty in accomodating all guests during breakfast.,Jun,30,2017,89,neg,,,
booking,We liked the service.,Jun,30,2017,78,pos,,,
booking,Lack of public transportation.,Jul,01,2017,89,neg,,,
booking,Great view and staff,Jul,01,2017,67,pos,,,
booking,None! Everything was awesome!like seriously awesome. Far exceeded my expections!,Jul,01,2017,98,neg,,,
booking,Breakfast and scenery,Jul,01,2017,75,pos,,,
booking,The kingsize bed in our room was soggy and squeeky  i.e. uncomfortable. Apparently  over used and needs to be replaced.,Jul,02,2017,88,neg,,,
booking,Breath taking view of the lake. The breakfast buffet selection.,Jul,02,2017,80,pos,,,
booking,Paint and water stains on balcony ceiling,Jul,02,2017,87,neg,,,
booking,Staff Hospitality,Jul,02,2017,86,pos,,,
booking,Evening menu not much choice didn't find out about 2 NFL resteraunt till day we left not much information about facilities,Jul,03,2017,91,neg,,,
booking,the view,Jul,03,2017,81,pos,,,
booking,price,Jul,03,2017,92,neg,,,
booking,Good food and great scenery,Jul,03,2017,78,pos,,,
booking,1. Food was basic yet expensive 2. We were thrown in 2 lousy locations in the mountain wing despite advance bookings. 3. Someone tried to open our door while we were inside. 4. Room was available past 3pm  no refund or explanation given 5. Wifi wasnt working inside  they had to fix it on site 6. Massage service was a fail. We booked for 2 yet they only sent 1 therapist.  Overall  fair but lousy service. I wont recommend this place. Also there were a lot of customers unhappy with their service and 1 old lady made a scene last sunday due to her room not being available and she was already late for the event. No value for money!,Jul,03,2017,93,neg,,,
booking,Excellent view of the lake  convenient to sky ranch  delicious and wide choices on breakfast buffet. Staffs are friend and goes above and beyond.,Jul,03,2017,68,pos,,,
booking,Id Love the relaxing view of taal lake..walking distance to skyranch.staff are helpful and accomodating.,Jul,04,2017,94,pos,,,
booking,Costly amount of food ,Jul,04,2017,55,neg,,,
booking,Overall service is excellent.,Jul,04,2017,95,pos,,,
booking,The buffet breakfast,Jul,05,2017,44,pos,,,
booking,it's a costly specially when peak season..,Jul,06,2017,96,neg,,,
booking,garden  clean room  great view to taal view,Jul,06,2017,68,pos,,,
booking,The cold weather,Jul,06,2017,97,neg,,,
booking,The location of the property and views of Taal are amazing! The restaurant is great!! Food and bar was amazing...,Jul,06,2017,69,pos,,,
booking,We like the place/location.  the view of course the view deck is very relaxing. the staffs are very warm. the food is good the room is good,Jul,06,2017,98,pos,,,
booking,beautiful location. staff were so accommodating. buffet was good.,Jul,06,2017,71,pos,,,
booking,Shower overflowed to the hallway.,Jul,06,2017,89,neg,,,
booking,Bed was very comfortable,Jul,06,2017,75,pos,,,
booking,some food are not good taste,Jul,07,2017,87,neg,,,
booking,All the staff that I have encountered were very courteous and helpful. We did enjoyed the variety of the buffet breakfast and the view of taal volcano from the veranda.,Jul,07,2017,73,pos,,,
booking,I think the rooms could use some updating. Wonderful location and has great amenities. Historically an important landmark of the area. To keep up with the growth in tourism in the area updating of the rooms would be beneficial.  The rooms are still fine  just not as contemporary as the other hotels we stayed in.,Jul,07,2017,88,neg,,,
booking,Scenic view  food and staff,Jul,07,2017,74,pos,,,
booking,No bidet,Jul,07,2017,86,neg,,,
booking,Lake view,Jul,07,2017,78,pos,,,
booking,No foreign currency exchange on the property.,Jul,08,2017,85,neg,,,
booking,The overlooking scenery,Jul,08,2017,79,pos,,,
booking,amenities are a little dated,Jul,10,2017,84,neg,,,
booking,location and view,Jul,10,2017,68,pos,,,
booking,Check in and check out .. long wait time!,Jul,10,2017,83,neg,,,
booking,Location location location,Jul,10,2017,88,pos,,,
booking,We stayed in the mounting wing for our first night. The room had a nice view. But the room in this wing seemed outdated compared to the Lake wing rooms. Sadly  the shower drain we had in our room wasn't working properly. It was flooding every time we had to use the shower. We had requested to change rooms for our second night. Also  there was an on-going construction in the mountain wing but they weren't noisy or too obstructive.,Jul,11,2017,82,neg,,,
booking,The location was great. We stayed here for a friend's wedding in the area. Rooms in the Lake Wing are newer and better. And the rooms with the lake view are great. We transferred to a Lake wing room on the second night. Although we did not get the lake view  we were lucky that the room we got had a nice view  of the nearby park and a glimpse of the lake. Overall  it was a  good comfortable stay.,Jul,11,2017,87,pos,,,
booking,Coffee,Jul,11,2017,81,neg,,,
booking,Very good breakfast,Jul,11,2017,85,pos,,,
booking,We stayed in the mounting wing for our first night. The room had a nice view. But the room in this wing seemed outdated compared to the Lake wing rooms. Sadly  the shower drain we had in our room wasn't working properly. It was flooding every time we had to use the shower. We had requested to change rooms for our second night. Also  there was an on-going construction in the mountain wing but they weren't noisy or too obstructive.,Jul,11,2017,80,neg,,,
booking,The location was great. We stayed here for a friend's wedding in the area. Rooms in the Lake Wing are newer and better. And the rooms with the lake view are great. We transferred to a Lake wing room on the second night. Although we did not get the lake view  we were lucky that the room we got had a nice view  of the nearby park and a glimpse of the lake. Overall  it was a  good comfortable stay.,Jul,11,2017,84,pos,,,
booking,Hotel has an old style hence the old feel which is not my liking; the towels feel like they're 5yrs old as it wasn't fluffy anymore. Even if the room is clean it doesn't feel clean because of the old feel. The rooms are also a far walk from the lobby.,Jul,11,2017,98,neg,,,
booking,The location was great and the view is amazing. They have a big viewing area which adds to the ambiance.,Jul,11,2017,83,pos,,,
booking,Game room needs a little updating.,Jul,12,2017,97,neg,,,
booking,Staff was friendly and view was great and breakfast buffet was excellent.,Jul,12,2017,82,pos,,,
booking,The aircon and fridge in our room needs a replacement --- the aircon keeps a fairly comfortable 23-25 degree room temp despite being set at 18 degrees at maximum fan  thanks to the cool weather outside at the time; and the fridge cools the complimentary bottled water after at least 12 hours despite a maximum cooling setting.  Understandably the Mountain Wing is pretty dated but good management should not have waited for guest comments to address a basic housekeeping/engineering issue like this. Front office staff should refrain from making promises that could not be delivered  such as offering to send a fruit basket to the room for our wedding anniversary  but nada.,Jul,12,2017,96,neg,,,
booking,Staff (i.e. front office  Veranda/Fireplace/F&B  bell staff  and those you simply meet in the hallway) were generally very courteous.  Check-in and checkout went smoothly.,Jul,12,2017,81,pos,,,
booking,Hotel supervision and reception staff not very friendly.,Jul,18,2017,95,neg,,,
booking,The view overlooking Taal volcano.,Jul,18,2017,78,pos,,,
booking,No wifi at room 124.,Jul,18,2017,94,neg,,,
booking,Big thanks to Erika who assisted me at the reception. She offered me a room upgrade which is cheaper than having an extra bed. Others didn't offer it when my husband first inquired. 2kplus pesos is a difference huh. Big thanks to Erika ,Jul,18,2017,78,pos,,,
booking,What i dont like is i call for tray clearance but nobody come to pick up.. I hang the please make my room sign before we go to veranda for breakfast .. When we came back after 4 hours still nobody clean our room or collect the rubbish.. I hope in the future it will be improve the housekeeping service.. We stay there 3 days and 2 nights.. Anayway thanks for the friendly staff and to the management of taal vista hotel..,Jul,21,2017,93,neg,,,
booking,I like the staff they are very polite.. I like the food in veranda and the staff as well..,Jul,21,2017,67,pos,,,
booking,I dont liked the beddings its itchy  probably the bugs!,Jul,21,2017,92,neg,,,
booking,I liked the courtesy of staffs  & the food!,Jul,21,2017,55,pos,,,
booking,Nothing!,Jul,21,2017,69,neg,,,
booking,The hotel was nice. Great views from the room. As always in SE Asia  staff fantastic. Food and drink well priced,Jul,21,2017,90,pos,,,
booking,Not good value for money. Noisy room  can hear all from upstairs and in the hallways. Bed was comfortable but again nothing special.,Jul,21,2017,85,neg,,,
booking,Beautiful location   garden terrace and lake view,Jul,21,2017,90,pos,,,
booking,Staff,Jul,21,2017,86,neg,,,
booking,The view,Jul,21,2017,91,pos,,,
booking,I think management is doing a poor job maintaining the place. It has deteriorated quite a bit since the last time we stayed there in 2013.,Jul,22,2017,87,neg,,,
booking,The location was superb.,Jul,22,2017,94,pos,,,
booking,Bathroom is  a little old in our room,Jul,23,2017,88,neg,,,
booking,Good breakfast buffet  volcano view from the backyard  nice staff,Jul,23,2017,88,pos,,,
booking,The.linens in the bathroom seem to be old.,Jul,24,2017,89,neg,,,
booking,The client service rep (Kevina)at the counter was very courteous and accommodating.,Jul,24,2017,76,pos,,,
booking,Our room was on the ground floor and its not that clean. We were disappointed. ,Jul,24,2017,91,neg,,,
booking,The million dollar view!,Jul,24,2017,75,pos,,,
booking,Property needs upgrade and more options for buffet breakfast,Jul,25,2017,90,neg,,,
booking,It was the location of the property,Jul,25,2017,73,pos,,,
booking,Fridge is not cold and not really clean.,Jul,26,2017,88,neg,,,
booking,Stunning view. Clean swimming pool and accessible famous spots and restaurants,Jul,26,2017,66,pos,,,
booking,I requested a room with  a nice view of the taal lake but the room they gave me was in front of a big tree. All i saw was leaves. And the pool was very far from the new wing  not so convenient if you have a baby with you. I also saw a cockroach in our bathroom. ,Jul,29,2017,55,neg,,,
booking,Great view,Jul,29,2017,44,pos,,,
booking,NOISY!!! Theres an ongoing construction and it can be heard from my room,Jul,29,2017,89,neg,,,
booking,Clean..  My room was new,Jul,29,2017,33,pos,,,
booking,the comfort room. dirty,Jul,30,2017,82,neg,,,
booking,just the venue.,Jul,30,2017,44,pos,,,
booking,The weather. When we went there it was raining,Jul,31,2017,65,neg,,,
booking,Over looking,Jul,31,2017,67,pos,,,
booking,Our room was a bit far and we needed help during  check out but nobody came so we had to carry all our stuff with our baby. Plus the screen door of our room is brokern.,Jul,31,2017,98,neg,,,
booking,The room is comfy and nice.,Jul,31,2017,67,pos,,,
booking,Booked family of six and was separated by the two wings of the hotel (10 minute walk between).,Jul,31,2017,98,neg,,,
booking,Very family friendly.,Jul,31,2017,88,pos,,,
booking,the restaurant food is slightly pricey and not so good taste....,Jul,31,2017,100,neg,,,
booking,the view from my room and friendly front desk  that's all,Jul,31,2017,81,pos,,,
booking,The problem with our door.,Jul,31,2017,89,neg,,,
booking,Tha view,Jul,31,2017,78,pos,,,
booking,It would be better to have more reservations officer at the front desk during peak hours (check in and check out times  weekends/holidays) so as to lessen the slow que of people falling in line.,Jul,31,2017,89,neg,,,
booking,I highly recommend the lake wing rooms. I enjoyed the veranda breakfast buffet.,Jul,31,2017,67,pos,,,
booking,Mini-bar was empty.  No bath may or hand towels in bathroom,Aug,01,2017,98,neg,,,
booking,The view!,Aug,01,2017,75,pos,,,
booking,No bidet or toilet sprinkler.,Aug,01,2017,88,neg,,,
booking,Premier room at the lake wing is big and has a nice view of the Taal lake. Quiet. Clean.,Aug,01,2017,80,pos,,,
booking,The aircon in the room that we've stayed in   room 352   has a leak which causes the floor to be wet and slippery  it even wet my clothes that I left on the side chair  aircon seems old and takes time to cool the entire room.,Aug,01,2017,87,neg,,,
booking,The location   ambiance and buffet breakfast.,Aug,01,2017,86,pos,,,
booking,Almost nothing :),Aug,02,2017,91,neg,,,
booking,Everything is good :),Aug,02,2017,81,pos,,,
booking,The room didn't have bathtub and the room looks outdated. We stated at the lake view room with balcony.,Aug,03,2017,92,neg,,,
booking,The location is amazing! The room size is huge. The staff are awesome.,Aug,03,2017,78,pos,,,
booking,The service at the restaurant  room service  and IT.,Aug,03,2017,93,neg,,,
booking,The cleanliness of the place.,Aug,03,2017,68,pos,,,
booking,View,Aug,03,2017,94,pos,,,
booking,We don't like the view from our room.,Aug,04,2017,55,neg,,,
booking,We appreciate the kid's club though there's not much in there. My kids love the pool as well.,Aug,04,2017,95,pos,,,
booking,What I don't like is our room is not located at Ta-al lake view. The bathroom door is hard to pull and the water from shower room over flow outside the shower door.,Aug,04,2017,44,neg,,,
booking,I like the view of Ta-al lake.,Aug,04,2017,96,pos,,,
booking,They have poor customer service. I went there because I wanted to enjoy since it was my birthday but unfortunately most of the staff I encountered were snob and not easy to approach. The desk officer also told me I will be given a complimentary item which will be served directly in the room since its my birthday but nothing came.,Aug,06,2017,68,neg,,,
booking,The breakfast buffet was great though  we all enjoyed it,Aug,06,2017,97,pos,,,
booking,While breakfast offer many choices  it's fair to say that it's not as tasty as i thought View of the room is not the best,Aug,07,2017,69,neg,,,
booking,Great location and view. Just next to sky ranch Easy to find since there is a lot of sign,Aug,07,2017,98,pos,,,
booking,The service at the coffee shop at night when my wife and I stayed there to order drinks.,Aug,07,2017,71,neg,,,
booking,I like the warmth of your staff especially Ericka at the friont desk.  The front office manager was so friendly and accommodating!,Aug,07,2017,89,pos,,,
booking,From the time I made a booking  I requested for a quiet room. But when we already entered  our room it was very noisy  I think that there are renovation being done near our room. So I called the attention of the front desk and she immediately transferred us.,Aug,08,2017,75,neg,,,
booking,I really liked their grilled pork & beef it's very juicy. Actually we really loved all the foods.,Aug,08,2017,87,pos,,,
booking,The food,Aug,08,2017,73,neg,,,
booking,The location,Aug,08,2017,88,pos,,,
booking,Breakfast was awful. They said they were going to give complimentary anniversary cake but nothing ever came even if we followed it up.  Asmara spa was excellent.,Aug,08,2017,74,neg,,,
booking,The room,Aug,08,2017,86,pos,,,
booking,Swimming pool,Aug,09,2017,78,neg,,,
booking,The staffs,Aug,09,2017,85,pos,,,
booking,Booking.com price doesn't include hotel taxes  and I think its in a fine print  so felt a bit annoyed about the increased costs when we reached the hotel and got to know about the costs,Aug,14,2017,79,neg,,,
booking,Most of the things except pricing,Aug,14,2017,84,pos,,,
booking,Location,Aug,14,2017,68,pos,,,
booking,Gym facilities could be improved.,Aug,21,2017,83,neg,,,
booking,food in the restaurant was pricey and the breakfast buffet didn't have a lot of options. nevertheless  if you don't like the food in the hotel  there's a Robinson's mall nearby. you can also eat at Bag of Beans or Mushroom Burger,Aug,22,2017,88,neg,,,
booking,The staffs are friendly and polite. The rooms at the Lake wing are the best.,Aug,22,2017,82,pos,,,
booking,The Game room and the things inside it is quite old. I suggest they renovate it  replace the billiard table  buy an original billiard balls  add more dart pins (there is only one). The TV is not working. Add and think of other indoor activities/recreation. :),Aug,22,2017,87,neg,,,
booking,Clean facilities. Nice coffee (nespresso) in the room. Helpful staff. Great breakfast. 'Appreciate the variety and attention to details (vegetables cut  etc.),Aug,22,2017,81,pos,,,
booking,I liked the veggie and fruit selection of the buffet esp greek salad  tzaziki  red egg w/ tomatoes  guava salad  balsamic dressing... Loved the garden and taal lake view. I love the clean bathroom and rooms. The stone massage offered by the Asmara Spa was great.,Aug,22,2017,85,pos,,,
booking,No bidet,Aug,23,2017,80,neg,,,
booking,we stayed in the lake wing of the hotel. we originally booked a deluxe room but got an upgrade upon check in. the room was clean  bathroom was spacious  and the view of Taal lake from the veranda was very relaxing. staff were very courteous and helpful.,Aug,23,2017,84,pos,,,
booking,No desserts (other than fruits) on breakfast  view wasn't as expected (view was the Sky Ranch and highway - room without balcony)  cold floor (tiles),Aug,23,2017,98,neg,,,
booking,I lost my purse and the staff were brilliant making sure I got back intact!,Aug,23,2017,83,pos,,,
booking,I liked everything about Taal Vista. From the service  location  and all the staff. Super friendly.,Aug,23,2017,97,pos,,,
booking,the view and facilities so good,Aug,23,2017,82,pos,,,
booking,Room was dated. Bed was uncomfortable.,Aug,24,2017,96,neg,,,
booking,We love the ambience at the veranda and enjoyed the recreation room,Aug,24,2017,81,pos,,,
booking,No bidet and old model of hot and cold shower,Aug,25,2017,95,neg,,,
booking,Awesome view  bit cold temperature  warm welcome by the hotel  and campfire during dinner.,Aug,25,2017,78,pos,,,
booking,Poor explanation regarding pre-authorization payments.,Aug,26,2017,94,neg,,,
booking,Bed,Aug,26,2017,78,pos,,,
booking,The food from room service such as the thin crust pizza and buffalo wings wasn't hot and fresh anymore. But the staff was super friendly.,Aug,26,2017,93,neg,,,
booking,Thanks to the staff for the clean tub it was too chilly for our kid to swim in the pool that day! Breakfast buffet was good too!,Aug,26,2017,67,pos,,,
booking,Not enough restaurants within walking distance. Hotel taxi to airport or bus station not free.,Aug,27,2017,92,neg,,,
booking,Pleasant and relaxing.,Aug,27,2017,55,pos,,,
booking,Wifi is weak.....,Aug,27,2017,69,neg,,,
booking,Like the Amenities and the view,Aug,27,2017,90,pos,,,
booking,the door key more mentainance check need,Aug,27,2017,85,neg,,,
booking,Friendly staff,Aug,27,2017,90,pos,,,
booking,The breakfast buffet.. the fish was salty,Aug,28,2017,86,neg,,,
booking,Location  facility,Aug,28,2017,91,pos,,,
