pos,Awesome. Great food. The kids enjoyed the place. Awesome!!!
neg,Had a good stay but this hotel is in need of an upgrade. Our room had a gross stain on the main light shade in the room. I had to cover it with a towel so I didnt have to see it while in the room. Breakfast is just ok. Many of the hot items are not so hot. Nobody likes cold waffles  pancakes  or bacon. I found it odd that the toilet had no spray washer for all the local filipinos. Maybe a little overpriced.
neg,We tried the promo online that's why we got the Mountain View room. We didn't expect it to be that old and it seems that it was not well-maintained. The bathroom looks old and the smell was not so good. We also didn't like the furnishings. It's like we're not in Taal Vista at all.
pos,I like it. Hopefully will come Bach soonest
pos,Great experience! Stayed in a premier room  i suggest that mgt. trim the tall trees since it obstructed our view from the 3rd floor.
neg,The room we got was at the old building. Not satisfied with the room  bathroom looks filthy. They need to renovate asap.
pos,the stay was pleasant  was able to re-charge from a very busy week.
pos,we had so much fun  enjoy the view and the friendly staff are great.
pos,overall stay was ok although rooms were a bit rusty... we appreciate their effort in giving us adjoining rooms since we were with our kids...
neg,Had a good stay but this hotel is in need of an upgrade. Our room had a gross stain on the main light shade in the room. I had to cover it with a towel so I didnt have to see it while in the room. Breakfast is just ok. Many of the hot items are not so hot. Nobody likes cold waffles  pancakes  or bacon. I found it odd that the toilet had no spray washer for all the local filipinos. Maybe a little overpriced.
neg,We tried the promo online that's why we got the Mountain View room. We didn't expect it to be that old and it seems that it was not well-maintained. The bathroom looks old and the smell was not so good. We also didn't like the furnishings. It's like we're not in Taal Vista at all.
pos,I like it. Hopefully will come Bach soonest
pos,Great experience! Stayed in a premier room  i suggest that mgt. trim the tall trees since it obstructed our view from the 3rd floor.
neg,The room we got was at the old building. Not satisfied with the room  bathroom looks filthy. They need to renovate asap.
pos,the stay was pleasant  was able to re-charge from a very busy week.
neg,we had so much fun  enjoy the view and the friendly staff are great.
pos,overall stay was ok although rooms were a bit rusty... we appreciate their effort in giving us adjoining rooms since we were with our kids...
pos,My husband and I stay in Taal Vista at least once per quarter. The staff are great. And overall experience is satisfactory.
pos,Fair
neg,I am requesting a refund from the manager. For two nights we have stayed we have experienced noise coming from the ceiling which we believe that was caused by rats. But since I purchased the booking from agoda they said cant refund  and would take by 4 weeks to process from agoda. It is a bad experience waste of time  could have spent it somewhere else.
neg,It was okay  i didnt like the fact that the hotel lobby was full of people attending various events happening at the same time - weddings  sales conventiom  etc.
pos,Sulit ang presyo!
pos,The hotel is just located beside the Taal lake and have great view. The room is spacious and comfortable. The staff are very friendly. There is also a casino opposite the hotel if you want to try your luck.
pos,very nice environment
pos,It was a great stay there and the view was so attractive and cooling
neg,everything was ok..except for the beds !! their to hard not comfortable for sleeping
pos,Ive been to taal vista several times and it is our only choice of hotel to stay in tagaytay because of its ambiance and very relaxing surroundings. Perfect place if you want to get out of the city and have a breathe of fresh air
pos,It was great! Our kids had so much fun.
pos,Very good stay  travel arrangements perfect  pool water was very cold. Breakfast was very good  staff cute and friendly  we would stay there again  restaurant staff arranged a perfect engagement dinner  thank you
neg,Best part is the view. Hotel is located at the top of the road down to the Taal Boat ride docks and beaches  bisects the main road that connects all life in Tagaytay. Close enough  but also far enough away from the crowds at Summit Ridge and the second roundabout. Buffet breakfast was good  but room is crowded/noisy when busy. Dinner on Friday nights is expensive but best in town. Rooms remodeled still have a classic feel  though the remodeling is still ongoing. Covered walkway connecting the main building and the mountain wing is gone  so when it rains  one cannot walk without an umbrella even within the hotel. Example: walking to dinner or wedding - going to get a little bit wet unless you have an umbrella  and you will have to carry the umbrella around with you - no umbrella stand. In the room: no clothes hangers on closet left side makes it unusable. No robes in room  just slippers. Noise passes easily through the adjacent room doors; easily fixed with some soundproofing. Passed these notes to the GM  and we will see on our next stay at Taal Vista next year.
pos,it was good.. room is so big for couple
pos,It was quite good.
pos,In general  the stay was superb. The room was very clean  has free and strong wifi and big. Staff was very polite and helpful and the location of the hotel is perfect. However  the breakfast buffet was not very good  its too expensive considering the food selection and taste.
pos,great. pool closed too early
pos,Fair
pos,Relax to the max
pos,It was always a pleasant stay at Taal Vista Hotel. But the carpets need refurbishing. They are old like two star dinghy hotels. But overall  our stay was relaxing and comfortable. We always come back here.
pos,During our stay at the hotel  we have a relaxing moments because of the wonders of the cultural heritage while we enjoy a sumptuous lunch. The Dance Group delighted us as they perform beautifully their choreographed cultural presentations. We also visit The Kultura Butik that sells Filipino gift and souvenir items. We enjoyed the amazing scenery from the View Deck. We also enjoyed watching and hearing piano music and the scheduled group singer at night at the hotel lobby.
pos,Stay was satisfactory; Shuttle Van needs improvement
neg,It was nice though it wasn't best one to stay Swimming pool is very poor... Compare to the reputation of the hotel. Room view was very limited so be sure when u book u need to choose best site to stay
pos,Come here for the ninth time blessed to find a wonderful rest
pos,I go there every time I am in tagaytay
neg,over all is okay but disappointed because the room is dirty and the smell is not nice. its noisy cos its closed to the restaurant. The staff are friendly tha makes a lot difference.
pos,Great stay though brief. Just overnight but good enough to feel the serenity and peace and enjoy the panoramic view from our room's balcony. I will come again with family.
pos,Fantastic
neg,Not good  constantly trying to upgrade us  charged for a mini bar we did not even know was in the room. Predatory up sell on room. Would not recommend.
neg,Because of the events in the halls  our room was incredibly noisy until midnight...
neg,Cable intermittent. Aircon not working. Slow response of Engineering team
pos,The best customer service I've ever had so far. Keep it up! 
pos,We had a great stay as usual! They never fail.
pos,it was very memorable because i had my wedding on tagaytay
pos,Nice and Pleasant
pos,nice hotel. stayed at the lake wing. room was big and comfy. wifi signal was weak where i stayed. overall would come back again.
neg,The hotel boasts of superb facilities and excellent location but when we arrived at the hotel it's facilities were very standard  definitely not what we had expected. We did appreciate the location though.
pos,It was great... spent time with my hubby and kids. Also enjoyed being with my siblings and their families.
pos,The staff is very attentive to your needs
pos,very good! highly recommend it!
pos,Very good. Wish we could stay longer!
pos,The stay was great considering the location with the Taal lake view!
pos,although they had suffered some typhoon damage it was business as usual and a very pleasant stay which was our second visit in two years
pos,Perfect!
neg,We only stay for a night and lucky for us because it's toilet didn't occupied with water hose. I cannot imagine for people who never wash their back side after take a dump. So gross.
pos,It was my second time to stay at this hotel and as the first time  I enjoyed my stay with family here. The rooms are big and the view of Mt. Taal from here is great. It's also close to Sky Ranch and other tourist spots in the area. The gardens are spacious enough for the children to run around and enjoy the good weather of Tagaytay.
neg,When staying in Tagaytay  Taal Vista is the 1st choice primarily bec of its location and view. However  the hotel rooms and facilities are in need of repair/ renovation.
pos,Good
pos,everything is great fantastic vacation.
pos,It was good.
pos,We have been staying in this hotel at least twice a year since 2010. Some things worth returning to: stunning view of Taal volcano; cool weather; attentive hotel staff; good food! They just keep getting better each visit.
neg,Location and view are very overwhelming  very good to see the taal volcano. The staff are nice and helpful. The hotel is a bit expensive  we stay in the premier lake view but without the bath tub. Good thing we just stay for one night. I think other hotel nearby can also offer good service in a more competitive price.
neg,Everything is great except for the lack of bidet in comfort rooms...
pos,Good
pos,Booked a superior room  insider deals plus agoda reward points made the room affordable. Our room is located on the mountain wing which has no view of the taal lake but near the swimming pool. Although the room is a bit outdated  we slept comfortably. My kids enjoyed the bath tub in the bathroom. Breakfast buffet was nice  all the selection tastes good.
pos,Very pleasant. Staff were very courteous and attentive. The rooms at the New Wing were very good.
neg,It was one of the best tagaytay experience ever! So relaxing that I dont want to go back to work anymore. Lol but the massage service is extremely expensive. 6k pesos for 2pax  that's supposed to be another night stay already lol but t'was our choice  we were too lazy to go out of the hotel. That was the most expensive body massage we've ever had. Haha p.s you can have a body massage in tagaytay cheapest for 600 pesos for 2pax only.
neg,It is a great hotel for a weekend away from Manila. Everything was positive with only one complaint. The main attraction nearby is Taal volcano and the hotel no longer organises trips to visit the volcano. They also (probably for legal reasons) cannot offer advice about how to do it. So we walked across the street to the McDonalds and found a tout who set things up for us. As the volcano is the main attraction the hotel should either offer tours or provide advice about how to book a tour. To do neither is  in my opinion  a real problem.
neg,breakfast was not good  it was pricey
pos,A very relaxing weekend with a grand view of Taal Lake and Volcano together with hospitable and very friendly hotel staff worked very satisfactory with my wife and two children. We are already planning our next weekend at the hotel.
neg,As the hotel was badly damaged by the typhoon  I did not get to enjoy the stay due to many inconveniences.
neg,This is a very nice hotel and definately price-quality superb  although the breakfast is very shameful  not much variety and poorly prepared  the juices tast artificial  the bacon is so crunchy it just breaks in pieces and does not have tast pancakes and waffles are already prepared hours before and or now spongy so many staff wandering around   but still we have to call them to ask for coffee or tea  many flies in the breakfast area. But once again the rooms are their money more then worthed!! Just take your breakfast outside in as example 'Skyranch' just 100m down the road.
pos,It was great! Since I am with my family that time and the kids enjoyed the hotel. Much recommended!
pos,Good but too expensive to stay  but its a nice wxperience to enjoy the sights food and other attraction that sorround it esp the taal.
pos,I loved it. The only complaint is that the fitness center is a joke. Other than that it was an amazing stay. The room was comfortable. The staff was very friendly and helpful. The view was breath taking. The weather was cool and enjoyable. I highly recommend this hotel.
pos,great and memorable
pos,ok
pos,I had a comfortable and restful stay. I'll definitely come back. It was a great idea to improve the hotel and be a landmark of tourism in Tagaytay.
pos,I enjoyed my stay at Taal Vista.
pos,Wonderful stay and very relaxing place to stay. Me and my wife had so much fun looking at the Taal Volcano. The food was great and the room is very clean. We will definitely be back next year. The hotel attendants were veru attentive to our requests.
pos,It was all good. Location is good - beside Sky Ranch  infront of Casinos and near Restaurants. Breakfast - has a good spread. View - amazing outside. Room - clean and comfortable. Wifi - fast and free. Highly recommended. Would definitely come back.
pos,comfortable room big enough.
pos,Our stay was perfect in everyway the staff made us feel at home and welcome the hotel is world class and situated in one of the worlds most breathtaking places the views and surroundings are those you will never forget.We only had a short stay but we will certainly return and spend more time there.I recommend the Taal Vista to anyone looking for a once in a lifetime experience you won't forget.Thank's to all the staff at Taal Vista.
pos,I'll just say  I can't wait to return back!!! The view from our room was amazing.
pos,It was good overall. Rooms was clean  enjoyed the pool and the view of taal lake. Would stay here again
pos,Apart from the fact that it is close to Taal Volcano  which is superb scenery...the weather was fine in here 'coz it is pretty hot in the Metro...a quiet getaway from the buzz of the city...
pos,I can say it was very good and would love to visit again
pos,Stayed there for a wedding nearby; we enjoyed our overnight stay.
pos,It was very relaxing  we were able to rest well. The service was superb  the hotel was quiet  the weather was great.
pos,Taal Vista is rather pricey  and you get the same nice amenities that is expected from a hotel in this price range. What makes Taal Vista special for me is the service that you get from EVERYONE -- the bell boy who helped me carry my stuff even before I entered the lobby  the front desk personnel  the receptionist at the breakfast restaurant  all the waiters. It's a pity that I failed to get even a single name. I will next time  because I'll surely be back  probably for the December holidays.
pos,We visited during Easter after spending a few days in Manila-left the madness and headed up there for some quiet time. Very busy around due to Easter period but room was nice and quiet the grounds nice and quiet-good stay!!
pos,nice hotel and friendly crew and nice food
pos,Great and relaxing night after a friends's wedding in Tagaytay
pos,Had no difficulty sleeping. It was relaxing & romantic.
pos,A great hotel to stay at with good dining and accomodations.
pos,the bed was comfortable and the views from our room was exceptionally beautiful
neg,Good  location  friendly staff  food not so good  there was only buffet breakfast available
pos,Very enjoyable and relaxing.
neg,Great for get away  but screen needs to be installed at the terrace.for good circulation of air.
pos,good relaxation and quiet environment.
pos,Fantastic. I will bring my kids back again.
neg,If you are staying at Taal Vista for a wedding or conference then it will probably suit you perfectly. However  we were there for the weekend to explore the local area and found the hotel to be extremely bland. The main problem however  was the same that many visitors have mentioned - I booked a Deluxe Lake Room and was given a room with no balcony and no view of the lake. The reception staff explained that most of the Deluxe rooms and all of the Superior rooms have no or only a partial view of the lake. You would expect all rooms in a hotel called Taal Vista to have a vista of Taal Lake! We were shown alternative rooms and were finally given one of only 5 ground floor rooms that have a view. If you are visiting this hotel because of the view - which is spectacular  particularly at sunrise and sunset - be very clear when booking that you want a room with a view.
pos,A great bonding time with the family  greatfood and friendly staff.
neg,As usual  we had a great stay in the hotel. The only thing about it that's bothersome is its lack of bidet in the toilet.
pos,We arrived at about 5pm. Very quick check in no hassles. But we preferred the new wing. The old wing has old carpet  old furnishings. The last time we were there we changed room coz the faucet was leaking. Dinner was good and the waiters were nice and polite. Buffet breakfast was great with assorted choices. But one has to come early because the main dining area is packed.The waiters were friendly to serve us drinks because we were seated far from the breakfast tables. Check out was fast.I love Taal Vista Hotel.
pos,Nice very lovely
pos,Fine.
pos,I wanna go back to this hotel because its moneys worth and very unwinding experience.
pos,Simply Superbbbb!!!
pos,Amazing and family friendly hotel. Gym is bad but u will spend most of ur time outdoors
pos,Very pleasant stay.
neg,it was nice and relaxing with a bit of inconveniences. pool and spa are located only on one side of of the complex. our room was on the other side so we have to walk a bit far before we can use the pool and go to the spa. should have a wider variety of food choices at the restaurant.
pos,The staff is incredibly friendly and helpful. Room is big and nicely arranged. You can actually spend a few days just within the hotel because of its great location and excellent amenities. Lobby area is very nice. Food is excellent as well. Centrally located and accessible to main attractions in the area.
pos,You should definitely try staying at Taal Vista if you want to have that luxurious feel of a hotel while not feeling overwhelmed. The proximity of the hotel to establishments also made it easier for us (Mushroom Burger  Bulalo Point  Sky Ranch  and more). The exclusive view from the gardens/terraces of the Hotel on the Taal Lake and Volcano made our stay really worthwhile. It would even slip on your mind to not leave the hotel because everything is already there.
pos,Had a great 1 night stay  we like how the room and bathroom are clean which made our stay a pleasant one.
pos,Our stay was great and very convenient to walk near Sky Ranch
neg,Rooms are clean  location is quiet  unfortunately wasn't able to get a lake view room. Wished the toilets had bedets. Overall I would recommend for couples and small families alike.
pos,Taal Vista Hotel is one of my favorite hotels in the Philippines. Great service  friendly staff  and great ambiance. However  the room I got this time around needed some fixtures especially in thw bathroom area but overall  I enjoyed my stay as expected. Keep it up! (And don't overlook the small things as I know Taal Vista has great attention to detail)
pos,It was nice. We will go back and stay at the same hotel anytime. Quiet  calming and relaxing experience.
pos,That was one of the most unforgettable weekend treat for my mother who is 74yrs old now. It is very accessible to the places she always wanted to go ro in Tagaytay. We will definitely go back here.
pos,in general it was good  i enjoy the nice view  nice surronding nice breakfast nice stuff.
pos,Best place to go when you just decided to stay away from the stress in Manila. Good food  nice view  clean rooms and polite employees.
pos,We arrived three hours early of check- in schedule but front desk personnel were very accommodating. Lobby staff were also friendly and helpful. Its quite hot outside but we enjoyed going around the hotel. Spacious room  clean bathroom and nice view from window. We would stay here again soon.
pos,excellent!
pos,I spent there my holy week with my family and we enjoyed the very nice view of Taal lake. They are very centrally located and just beside sky ranch where kids love to visit once again. They only was a bit disappointed since the pool is quite small but nevertheless the lifeguard was very warm  friendly and accommodating. He even extended extra hours so kids had a great time to bond with their cousins. Definitely would be coming back again.
pos,It was our first time to stay in Taal Vista with our 3-year old child. I would like to commend the staff for being so friendly and accomodating. The amenities were very good. My only comment was that the noise from the room beside us was very audible and we could clearly hear what the occupants there were talking about. Other than that  this hotel is still very good and I will book a room here again on our next Tagaytay visit.
pos,I had a wonderful stay with my friends. It was fun to just chill.Great and comfy room. A great plus for the awesome breakfast and the large area to walk around and stay. Also  other restaurants were not so far  though not quite walkable either. All in all  this is a great place to just chill and have fun.
neg,I hope the hotel would renovate their rooms. They're very clean but the designs are so outdated.
pos,still the best hotel in the area
pos,good price. great staff performance -- still remembers me from the last time i stayed and accomodated special requests. great view of taal from the cafe
pos,I would defeinitely recommend this hotel to my friends and family. The breakfast was great. And the hotel was very clean. My son went to the kids activity room. We enjoyed our stay.. :)
pos,great and enjoyable.
pos,nice  relaxing!
pos,its good and nice... but GAAAD! the price are sooo much.. u pay 1500 pesos for their regular massage... :( but the stay was nice for two days
pos,It was a very relaxing stay. Fast check in & check out. Very accommodating & friendly staff. I just wish the pool was warm. It was cold because of the weather.
neg,Our stay in Taal Vista was ok  but not good enough for the money we paid. It is centrally located in Tagaytay and has ample parking. Points of criticism: - Room was not cleaned or maintained properly. Shower door would not open fully  and was filthy underneath. Shower aircon and toilet very noisy. - Wifi is very spotty  though free - The parking management is very inconvenient - guests have to get their entry ticket stamped each time (instead of just presenting the room key  for example). - Bar closes early - 11pm on weekends! Overall  I would not recommend spending a lot of money on rooms in this hotel. Next time  we shall look one with better value-for-money.
pos,it was fun and exciting
pos,VERY GOOD
pos,I FEEL RELAXED
pos,Suberb and got a chance to bond with family on a nice weather.
pos,I've been to the Taal Vista Hotel as a kid but never stayed there. It has always been a landmark and this time the opportunity presented itself so we stayed there for 2 nights. Though we did not spend much time at the hotel you can tell that it has been completely overhauled and renovated to get it's charm back from yesteryear. What we enjoyed most apart from the clean rooms of course  was sitting on the terrace and having breakfast. Most Filipinos shy away from the sun and sit indoors in aircon but we made most of the view and enjoyed our breakfast buffet out on the terrace overlooking the Taal Volcano - bliss!
pos,there is a great view to see taal volcano from our room although it is on the 1st floor  we enjoyed in their garden and pool. the double room is clean and wide  the internet connection is outstanding
pos,Relaxing- tried their spa and it was a great experience Good location- offers good view of the taal volcano  near the new amusement park (sky ranch)and restaurants (krispy kreme  leslie's  mushroom burger  Mcdo just right across  etc) Spacious room with floor to ceiling window Comfortable large bed good for family with small kid Attentive staff Deluxe room is far from the pool area
neg,It's a top hotel  but like all top hotels in Tagatay  it's expensive. It's palacial - huge. With long corridors and a clinical design  it's reminiscent of a big hospital or government building in the room wings. Paying extra for a Lake Wing room  I was expecting a view of the lake/volcano  but the room faced the main road and I had to be extra again  for a lake view. Otherwise  everything was fine.
neg,My sister and I on separate incident was locked in the elevator for good 2 to 3 minutes according to the staff when they reviewed cctv. The person who answered the emergency call that I made from the elevator has NO idea that there are people that has claustrophobia who can go crazy when confined in a very tight space such as the hotel elevator and when they finally let me out  the two men was just looking at me and the only thing that they asked me was my room number. I was freaking out. I had to take valium to ride the plane. They should send the front desk and the emergency responders to a customer service class to learn how to talk to people
neg,I paid a lot of money for a room with a view of the lake and volcano. When i checked in i found out i didnt have this and had to pay EXTRA to upgrade. I did this as the whole reason for choosing this hotel was for the view...!!!
neg,The room was comfortable  clean  but not luxurious. Internet access was spotty. Staff was a mixture of very attentive to somewhat attentive (in restaurant). If you stay here  pay the extra charge to have a room facing Taal lake  hotel has a spectacular vantage point for lake and volcano views. Hotel offers an excellent array of spa  food  transportation  and related services. Weakest aspect of hotel is the restaurant. Staff are not attentive  and the food is mediocre. While they offer an international menu  the cooks are clearly not familiar with how to prepare dishes like the schnitzel which was deep fried and to dry in was difficult to cut.
neg,The Hotel is old & needs renovation. The staff is unhelpful. Like the location and proximity to attractions.
neg,Not very good. Reception was careless - did not even give an orientation on rooms and other amenities. Room was not ready  amenities were missing.
neg,Not good  very poor service and sanitary. Checking out took a long time. A mouse was roaming inside our room
neg,The breakfast is good  however the service is bad  we got locked out in our room  our key card was not working and took time for them to attend to us because there was no service phone available in our area.. Luckily I have saved the reception number on my cellphone. As we were waiting to check out and waiting for the room service there was a mouse that ran inside our room.. I did not expect the kind of service taal vista is giving knowing it is owned already by a big company and the price that we paid for.
pos,actually it was my mom and sister who went there  i booked it for them as a gift because i'm always there. basically it's really a nice hotel for me to do such. thank you taal vista hotel for catering my family well.
pos,I booked 4 superior mountain view rioms to be used as wedding prep rooms. During our checked in  when the hotel learned that it will be used as the wedding prep room  they upgraded 2 of our rooms to Superior Lake View for 2 night for free! Yey!
pos,nice service good quality rooms perfect view. good value for money
neg,I have no reason to come back  I had high hopes that this will be one of those stress free hotels  but I was wrong. It's a 4 star hotel located in the middle of everything you would intend to do along Tagaytay. It's right beside Sky Ranch  just across the Casino  a walking distance from the supermarket  and just a jeepney ride for other restaurant choices. Somehow  the good news for us ended there. Our room was basic  bed was decent  but it's something I could've gotten somewhere else at a lower rate  probably at a boutique type hotel where the service would have been a lot warmer. In Taal Vista  we were like ghosts  from the drive through the gates  to the check-in  down to the event the following day as well at parking. Saving grace of the hotel was the breakfast buffet  they had loads of bacon.
neg,nothing at all but maybe changes the pillow to a softer one.
pos,It was very nice and relaxing. The staff are very friendly and attentive. The rooms are large and clean as well as the restrooms. The food  specially in buffet.
pos,Perfect place to relax & unwind  friendly & attentive staff  big & clean rooms.
neg,We arrived at the hotel for check-in at almost 4pm  and I expected that I should not be waiting for a room anymore  given that check-in time is 2pm. Of course this was not the case  and when I complained about this to the manager  she even raised an eyebrow at me and did not even apologize. She did mutter a cold I will check on this  but that was about it  without any follow-throughs. You could definitely find a much better accommodation for the price of this hotel.
pos,We had a pleasant stay. Buffet breakfast had some variety. Although taste was average  we appreciate that there was bacon and an eggs/omelet station. Fast and hassle-free check-in and check-out. Rooms are situated a bit far from the main lobby  dining area and parking lot - not so convenient when you have to walk under the scorching sun mid-afternoon.
pos,The stay was comfortable  but be prepared to walk a lot! Our room took roughly 10 minutes to walk to due to the size of the hotel. But the suite that we had was perfect to see Taal Volcano. Of the majority of hotels in Tagaytay  this is probably the nicest.
pos,Our stay was absolutely fun and relax. With the view of taal volcano  the cool weather and the proximity of the restaurants are the perfect ingredients for a weekend getaway. .
pos,You could locate Taal Vista easily with its architecture. Once you get to see their viewing deck  you will be mesmerized by the view of Taal. Parking is not a problem. There are so many rooms in the new building. Good enough size of the bedroom. Filipino breakfast is also deliciuous.
pos,I will definitely go back to Taal Vista  I love the Buffet!
pos,Good. It was a great venue to relax  unwind and bond with the whole family.
pos,Taal Vista Hotel is a landmark in Tagaytay. Beautiful structure. The hotel blends in with the surroundings. It is not imposing and will give the feel that you are in the country away from the smoke and bustle of the city. It has maintained its relaxing feel despite the many developments in the area
neg,I was not happy with the room that I got. the Agoda picture of the Deluxe room and the actual room is not the same. the beds in the picture is a 1 queen and 1 single configuration  what I got was 2 single beds. Talk to the front desk but was told that it was Agoda's mistake and not them. the lake wing does not mean you will see the lake  what I got was the noisy side facing the highway.
pos,Great location. Good for family with young kinds. Accesible. Location along the highway. Food is decent.
neg,We stayed at the lake wing. Bathroom didnt have a door  when you walk into the room  you can see the faucet on the right. Shower head wasn'tt nice - made it hard to shower. toilet and shower area had a slightly foul odor. Room and linens were ok. Extra pillow had stains.
pos,Well managed  with very nice location in Tagaytay  but some rooms are very old. Though very well managed  you can see the difference compared with new hotels.
pos,Large Room  Great Staff  Fast Internet  breakfast buffet spread was too little and taste are just normal  nevertheless  it was it was a great and superb hotel! 4 thumbs up
pos,It was a sweet short vacation for my family. We really enjoyed the cold weather of Tagaytay. The location of the hotel is ideal. Thumbs up to the Pastry Chef who baked the Banana Chocolate Caramel cake which we ordered at the lobby lounge. It was so delicious! Soft  moist  not too sweet! :) The sugar free Cheesecake and Food for the Gods were also ok. My brother loved the blueberry cheesecake. The breakfast buffet was ok. Like the ensaymada bread. Also  we would like to commend Ms. Sarah and Mr. Raffy Viscal of Front Office for the fast check in and out of the hotel.
neg,2 out of the 4 rooms we used had malfunctioning tv sets. If anything can ruin a vacation  it's having a couple of guys in the room with us trying to fix the tv. In fairness  they were very nice and were able to fix the trouble. The mini ref was not working at all. This was really irritating because it was Christmas Eve and we brought so much food and drinks for the noche buena.On Christmas Day  we were expecting to have a quiet lunch at the hotel's main restaurant  which we knew had a very reasonably priced menu because we had just stayed at that hotel last February. To our dismay  they did not want to serve us anything from the menu  which they claimed would take a very long time because the kitchen was very busy with the special Christmas buffet lunch. In short  we had no choice but to eat from the buffet which cost a whopping P1 600 per person. Our only other choice would have been to get out of the hotel and scout around for another restaurant  but everyone was so famished so we just decided to stay. The saving grace of this hotel is its very gracious and courteous housekeeping and front desk staff. The plus factors are the huge bathrooms and the coffeemakers with free coffee and water. Minus factors are the small beds which are only good for 2 people. At the 2 other hotels we stayed during 2 other Christmases  both had 2 huge beds per room  large enough for 4 people. Most guests travel by families and this means it is very rare that there are only 2 people staying in one room. They better not expect their guests to get a separate room just for their children as first  it is not safe and not good practice to leave minors in another room; and second  for the price they are charging  a family should be able to fit comfortably in one room.
pos,Very good  relaxing  nice  good  nice food! Sure that we will be coming back!
pos,Our stay was almost perfect if it did not end. On a serious note  we were upgraded to the Premiere Lake room where we could see the majestic Taal Volcano. Breathtaking view! Good thing no wedding reception or conference happened during our stay so it is peaceful and relaxing. The room was huge and the design was beautiful. Toiletries were of generous amount. Room service was fast and very attentive to our needs knowing it was during peak period  just after New Year's. Breakfast with the Taal view is one for the books. I must say  we are extremely satisfied of our stay here. We will definitely be back. :)
neg,The view is great  the breakfast is limited  and the air is polluted. We were surprised to see our white car all covered with thick brown colored soil or dust in just 2 nights. This maybe due to a lot of development going around the area. It was a great location  sky ranch is just beside it  restaurants are just very near  but I prefer to wait until all constructions are done before going there again.
pos,Their staff were friendly and really give their full service to their guests. The food is okay  but very limited choices. I like the hot chocolate every morning and their bulalo.
pos,We usually stay on this hotel during summer. But this time it is our first to stay here to celebrate the New Year. We arrived Dec 30 and departed Jan 1  2014. Our stay was awesome. The fireworks display was beautiful. The dinner buffet with the band singing to celebrate the new year wasl perfect . One of my best stays. I will go back again to celebrate NY pf 2015.
pos,nice hotel  friendly staffs also... we enjoyed our stay.. we spent our new years eve there & the weather was nice & pretty cold pefect for our much awaited vacation..
pos,There are beautiful views  clean rooms  and excellent staff. Breakfast and lunch are a good value. Good priced airport transfer. Very good spa treatments  reasonably priced as well.
pos,Good. Comfortable. Nice ambiance. However  if you are looking for a nice and quiet place  it's a mistake to come during the holidays esp Christmas time as the whole complex is really crowded. I think the management should not allow non-staying guests to loiter around the viewing area or veranda....at least during HOLIDAY SEASON as some people get rowdy and noisy to the inconvenience of house guests. Tried both lunch and dinner buffet. Food was good and the spread was varied and aplenty. I understand they upgraded the menu in time for the holidays. We enjoyed some happy hour at the bar with nice entertainment. Service is commendable. Overall  had a wonderful stay. Thank you taal vista hotel.
pos,my children loved the room and the location's just near the pool.staff were friendly and very helpful. the ambience was awesome with beautiful christmas decors and tall christmas trees. we had fun celebrating new years eve watching those fantastic and awesome fireworks! skyranch just beside the hotel. mcdonalds just across the street though they don't serve their usual breakfast menu. the hotel has kultura store where we bought our pasalubongs. we will surely come back to spend our christmas vacation.
pos,Though it was a brief stay  I was so happy to have spent a precious bonding moment with my family at such a comfortable place like this far from pollution  smoke  noise  etc.
pos,will definitely return and spend christmas eve again in this hotel because the staff are friendly and accomodating!
neg,Our stay at the Taal Vista Lodge was adequate. However  had I known that they had special discounts for SM Advantage card holder  I would have gotten better value. The room we stayed at was adequate but it was a bit old. Tagaytay is a cool place so swimming may not be recommended. It would have been good if they had a sauna but they didn't. The best thing about it? The fast internet service.
pos,We spent our Christmas at TAAL VISTA HOTEL  was really one of the BEST CHRISTMAS experience ever...The staff were all friendly and attentive...They even accompanied us to our room for our baggage...Location is perfect for the family...Just along the highway near to major attractions and well known restaurants...We all enjoyed our stay here and plan to go back again in the future.
pos,The staffs are well-trained and very courteous. Staffs are friendly and they respond quickly to your needs. Room size is adequate. Beds are comfortable. Needless to say that Taal Vista has one of the best views of Taal Volcano. We are quite satisfied with our stay at the hotel and will definitely stay at this hotel again in the future. To the great friendly staffs of Taal Vista- keep it up!:)
neg,We had a horrible experienced from this hotel  room description were misleading  and very small rooms  this will be the last time we will stay and spent our Christmas holidays in this hotel.
neg,Taal Vista was an okay hotel. It's not a luxury hotel  but it is not bad either. It has a good view of the Taal volcano  and a sprawling lawn where the kids can run around and have fun. However  i dont like their bathrooms (lakeside). the toilet is separate from the shower  which separation i dont really mind  except that the doors to each are not really closed completely. neither is there a door separating the shower/toilet area from the rest of the room. So  when housekeeping comes in and your child or spouse is taking a poop in the toilet  housekeeping will smell everything. Neither is there a kettle in the room  though there are instant coffee and tea available. You have to request for hot water and they will provide you hot water in a pot. Would i come back? Maybe yes for the view and my children can run in the garden during nice weather  but i would not come back for hotel comfort and relaxation. I can stay in other hotels with better comforts for the same price.
pos,Satisfied with the hotel service. Great swimming pool and the free internet was a bonus.
neg,Hotel was very busy  crowded and noisy. Restaurant service and housekeeping were atrocious. Overall it was adequate for our purpose of stay at Taal Vista.
